gridID,mng_name,trt,climate,t1_mean,t1_se,t3_mean,t3_se,n
1600727,SL2,Natural Forest,Current,4.664,0,1.4644,0.13737343265711893,5
1600727,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5134,0.09316469288308743,5
1600727,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.7464,0.2623159545281224,5
1600727,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,14.0086,0.48311298885457415,5
1600727,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.450800000000001,0.545692349222527,5
1602359,CL,Natural Forest,Current,3.675,0,1.5106,0.03673499693752537,5
1602359,CL,Natural Forest,RCP2.6 MIROC5,3.675,0,1.732,0.10214205793893127,5
1602359,CL,Natural Forest,RCP8.5 CSIRO,3.675,0,3.626,0.11644655426417735,5
1602359,CL,Natural Forest,RCP8.5 GFDL,3.675,0,14.6292,0.2783008084788831,5
1602359,CL,Natural Forest,RCP8.5 HadGEM2,3.675,0,14.1788,0.5852680924157747,5
1602359,SL1,Natural Forest,Current,3.675,0,1.5304,0.08687439208420393,5
1602359,SL1,Natural Forest,RCP2.6 MIROC5,3.675,0,1.5376,0.12216488857278099,5
1602359,SL1,Natural Forest,RCP8.5 CSIRO,3.675,0,3.7668,0.3112939768129155,5
1602359,SL1,Natural Forest,RCP8.5 GFDL,3.675,0,15.0406,0.37166511808347047,5
1602359,SL1,Natural Forest,RCP8.5 HadGEM2,3.675,0,14.1626,0.7038827032965083,5
1602359,SL2,Natural Forest,Current,3.675,0,1.6576,0.08394081248117627,5
1602359,SL2,Natural Forest,RCP2.6 MIROC5,3.675,0,1.7224,0.16775207897370453,5
1602359,SL2,Natural Forest,RCP8.5 CSIRO,3.675,0,4.1084000000000005,0.17531873830255576,5
1602359,SL2,Natural Forest,RCP8.5 GFDL,3.675,0,15.769,0.4809282690797038,5
1602359,SL2,Natural Forest,RCP8.5 HadGEM2,3.675,0,14.7182,0.8635110537798572,5
1603980,CL,Natural Forest,Current,2.402,0,1.5306,0.0836,5
1603980,CL,Natural Forest,RCP2.6 MIROC5,2.402,0,1.2986,0.054400000000000004,5
1603980,CL,Natural Forest,RCP8.5 CSIRO,2.402,0,3.714,0.110907619215273,5
1603980,CL,Natural Forest,RCP8.5 GFDL,2.402,0,14.4702,0.24954907333027707,5
1603980,CL,Natural Forest,RCP8.5 HadGEM2,2.402,0,9.4858,0.5087155786881311,5
1603980,SL1,Natural Forest,Current,2.402,0,1.4706,0.10873573469655683,5
1603980,SL1,Natural Forest,RCP2.6 MIROC5,2.402,0,1.6934,0.11517360808796435,5
1603980,SL1,Natural Forest,RCP8.5 CSIRO,2.402,0,3.4156,0.23155314724701967,5
1603980,SL1,Natural Forest,RCP8.5 GFDL,2.402,0,14.994200000000001,0.20227837254634992,5
1603980,SL1,Natural Forest,RCP8.5 HadGEM2,2.402,0,7.0872,0.5416764163225127,5
1603980,SL2,Natural Forest,Current,2.402,0,1.6318,0.10116985717099734,5
1603980,SL2,Natural Forest,RCP2.6 MIROC5,2.402,0,1.4183999999999999,0.18698839536185125,5
1603980,SL2,Natural Forest,RCP8.5 CSIRO,2.402,0,3.6862,0.39251132467739075,5
1603980,SL2,Natural Forest,RCP8.5 GFDL,2.402,0,14.3738,1.0011867158527423,5
1603980,SL2,Natural Forest,RCP8.5 HadGEM2,2.402,0,6.3354,0.36465827839225046,5
1604347,CL,Natural Forest,Current,4.664,0,1.4618,0.07489285680223451,5
1604347,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.469,0.04459147900664429,5
1604347,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.0334,0.20110708590201395,5
1604347,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.4852,0.40538443482699243,5
1604347,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.6732,0.44078139706661856,5
1604347,SL1,Natural Forest,Current,4.664,0,1.3036,0.06447138900318496,5
1604347,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5436,0.10413769730505856,5
1604347,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.137,0.26608927073446603,5
1604347,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,15.1004,0.31491659213194867,5
1604347,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.2826,0.8105106785231149,5
1604347,SL2,Natural Forest,Current,4.664,0,1.4324,0.08455447947920913,5
1604347,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5968,0.15325677799040405,5
1604347,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.2696,0.3009356409599899,5
1604347,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,13.216800000000001,0.6462143916688948,5
1604347,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,12.9182,0.1356828655357779,5
1606149,CL,Natural Forest,Current,4.664,0,1.2858,0.04238089192077015,5
1606149,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.2824,0.09372224922610427,5
1606149,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.2374,0.06521778898429478,5
1606149,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.7736,0.2614091811700576,5
1606149,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.1222,0.30461654584083253,5
1606149,SL1,Natural Forest,Current,4.664,0,1.5382,0.15688734811959826,5
1606149,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.6318,0.17022966838950251,5
1606149,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1386,0.27592473611476004,5
1606149,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,14.0242,0.39900869664707816,5
1606149,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.2502,0.6547274547473931,5
1606149,SL2,Natural Forest,Current,4.664,0,1.568,0.09075241043630741,5
1606149,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5654,0.18104518772947267,5
1606149,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.521,0.12826885826263515,5
1606149,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,14.5216,0.18891336638787634,5
1606149,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.2698,1.0419473307226235,5
1609769,CL,Natural Forest,Current,4.664,0,1.3684,0.0679511589305142,5
1609769,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.4672,0.14305572340874725,5
1609769,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1704,0.07174092277075897,5
1609769,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.0396,0.46059934867517993,5
1609769,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.8652,0.18934502898148656,5
1609769,SL1,Natural Forest,Current,4.664,0,1.3652,0.12589654482947496,5
1609769,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5314,0.08470041322213248,5
1609769,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.6224,0.13558119338610353,5
1609769,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,14.3272,0.6501268645426059,5
1609769,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.0676,0.7930727961542998,5
1609769,SL2,Natural Forest,Current,4.664,0,1.2906,0.11442665773323973,5
1609769,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5308,0.09830178024837596,5
1609769,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,2.9044,0.3881362647318593,5
1609769,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,14.4306,0.5174203900118355,5
1609769,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.4758,0.858463592705014,5
1611679,CL,Natural Forest,Current,6.408,0,0.941,0,5
1611679,CL,Natural Forest,RCP2.6 MIROC5,6.408,0,1.2302,0.10289334283616214,5
1611679,CL,Natural Forest,RCP8.5 CSIRO,6.408,0,3.164,0.34126162983845687,5
1611679,CL,Natural Forest,RCP8.5 GFDL,6.408,0,13.7572,0.7344424688156315,5
1611679,CL,Natural Forest,RCP8.5 HadGEM2,6.408,0,12.0026,0.8016593166676226,5
1611679,SL1,Natural Forest,Current,6.408,0,1.4014,0.022399999999999986,5
1611679,SL1,Natural Forest,RCP2.6 MIROC5,6.408,0,1.5688,0.08363814919042627,5
1611679,SL1,Natural Forest,RCP8.5 CSIRO,6.408,0,3.6856,0.05988706037200356,5
1611679,SL1,Natural Forest,RCP8.5 GFDL,6.408,0,13.5886,0.26328057277360967,5
1611679,SL1,Natural Forest,RCP8.5 HadGEM2,6.408,0,15.7454,0.7116237489010605,5
1611679,SL2,Natural Forest,Current,6.408,0,1.489,0.12701653435675214,5
1611679,SL2,Natural Forest,RCP2.6 MIROC5,6.408,0,1.523,0.20380505391182036,5
1611679,SL2,Natural Forest,RCP8.5 CSIRO,6.408,0,3.0758,0.30730154571690654,5
1611679,SL2,Natural Forest,RCP8.5 GFDL,6.408,0,14.085,0.5474917350974352,5
1611679,SL2,Natural Forest,RCP8.5 HadGEM2,6.408,0,12.4422,0.8201159308292945,5
1613132,CL,Natural Forest,Current,5.536,0,1.7112,0.1019619536886186,5
1613132,CL,Natural Forest,RCP2.6 MIROC5,5.536,0,1.8841999999999999,0.11473334301762497,5
1613132,CL,Natural Forest,RCP8.5 CSIRO,5.536,0,4.0392,0.4327886782252973,5
1613132,CL,Natural Forest,RCP8.5 GFDL,5.536,0,15.1744,0.6821964233268891,5
1613132,CL,Natural Forest,RCP8.5 HadGEM2,5.536,0,13.9504,0.3212465719661457,5
1613132,SL1,Natural Forest,Current,5.536,0,1.7167999999999999,0.14772589481874865,5
1613132,SL1,Natural Forest,RCP2.6 MIROC5,5.536,0,1.7442,0.1720486559087283,5
1613132,SL1,Natural Forest,RCP8.5 CSIRO,5.536,0,3.6593999999999998,0.1589593029677722,5
1613132,SL1,Natural Forest,RCP8.5 GFDL,5.536,0,15.5416,0.24842999013806663,5
1613132,SL1,Natural Forest,RCP8.5 HadGEM2,5.536,0,12.9964,0.7330319638324103,5
1613132,SL2,Natural Forest,Current,5.536,0,1.5874,0.10776530053778909,5
1613132,SL2,Natural Forest,RCP2.6 MIROC5,5.536,0,2.1058,0.07389884978807179,5
1613132,SL2,Natural Forest,RCP8.5 CSIRO,5.536,0,3.4424,0.1740329279188281,5
1613132,SL2,Natural Forest,RCP8.5 GFDL,5.536,0,15.194600000000001,0.6305577372453695,5
1613132,SL2,Natural Forest,RCP8.5 HadGEM2,5.536,0,14.995,0.5912551902520603,5
1613373,CL,Natural Forest,Current,4.664,0,1.4574,0.17312700540354758,5
1613373,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.4654,0.12489779821918398,5
1613373,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.576,0.21721993462847738,5
1613373,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.6594,0.4964720133099146,5
1613373,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.8996,0.4330673850568752,5
1613373,SL1,Natural Forest,Current,4.664,0,1.3684,0.20200856417488838,5
1613373,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.7716,0.22346109281035922,5
1613373,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1904,0.16502624033771118,5
1613373,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,13.9024,0.24557068228923423,5
1613373,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,12.757,0.5994434919156266,5
1613373,SL2,Natural Forest,Current,4.664,0,1.3526,0.1536162751794223,5
1613373,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.6386,0.16876095519995138,5
1613373,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.495,0.17776838864095046,5
1613373,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,15.064400000000001,0.3398759479574865,5
1613373,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.6606,0.7311195251120025,5
1613377,CL,Natural Forest,Current,4.664,0,1.4004,0.08487555596283301,5
1613377,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.4162000000000001,0.030770765346347803,5
1613377,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1434,0.15789287507674307,5
1613377,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.568,0.545206658066462,5
1613377,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.247,0.42134273459975563,5
1613377,SL1,Natural Forest,Current,4.664,0,1.5056,0.07925061513956848,5
1613377,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.6432,0.11015915758574044,5
1613377,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.3042,0.2631823322337577,5
1613377,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,14.717600000000001,0.30109194608956247,5
1613377,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.2554,0.8705283223422428,5
1613377,SL2,Natural Forest,Current,4.664,0,1.3498000000000001,0.0943055671739479,5
1613377,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5866,0.16837832402064107,5
1613377,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,2.9939999999999998,0.2977080784930097,5
1613377,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,14.311,0.5826780414602908,5
1613377,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.6196,1.1443912180718623,5
1613378,CL,Natural Forest,Current,4.664,0,1.3546,0.033800295856693335,5
1613378,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.4254,0.060438067474068054,5
1613378,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.329,0.2354459598294267,5
1613378,CL,Natural Forest,RCP8.5 GFDL,4.664,0,15.1062,0.4446222441578917,5
1613378,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.9678,0.28187114077180725,5
1613378,SL1,Natural Forest,Current,4.664,0,1.2762,0.08956025904384153,5
1613378,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5696,0.07181406547466868,5
1613378,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.7052,0.1527973821765282,5
1613378,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,14.3744,0.4388015040995188,5
1613378,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.1854,0.8296325451668346,5
1613378,SL2,Natural Forest,Current,4.664,0,1.1828,0.18433133211692473,5
1613378,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5214,0.10247467979945095,5
1613378,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1636,0.3436894819455492,5
1613378,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,14.7216,0.7498685618160023,5
1613378,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,12.875399999999999,0.7283104832418659,5
1615033,CL,Natural Forest,Current,5.464,0,1.4824,0.05438805015809996,5
1615033,CL,Natural Forest,RCP2.6 MIROC5,5.464,0,1.5706,0.09240703436427335,5
1615033,CL,Natural Forest,RCP8.5 CSIRO,5.464,0,3.6064,0.2510789915544508,5
1615033,CL,Natural Forest,RCP8.5 GFDL,5.464,0,15.3174,0.3900236659486193,5
1615033,CL,Natural Forest,RCP8.5 HadGEM2,5.464,0,13.1474,0.886822789513215,5
1615033,SL1,Natural Forest,Current,5.464,0,1.6552,0.09393103853359655,5
1615033,SL1,Natural Forest,RCP2.6 MIROC5,5.464,0,1.754,0.14730105227051163,5
1615033,SL1,Natural Forest,RCP8.5 CSIRO,5.464,0,3.4482,0.20430159079165283,5
1615033,SL1,Natural Forest,RCP8.5 GFDL,5.464,0,14.7148,0.3746377450284471,5
1615033,SL1,Natural Forest,RCP8.5 HadGEM2,5.464,0,14.702399999999999,0.6924448425687058,5
1615033,SL2,Natural Forest,Current,5.464,0,1.739,0.13116706903792585,5
1615033,SL2,Natural Forest,RCP2.6 MIROC5,5.464,0,1.4338,0.05364363895188319,5
1615033,SL2,Natural Forest,RCP8.5 CSIRO,5.464,0,4.1056,0.33703258002750996,5
1615033,SL2,Natural Forest,RCP8.5 GFDL,5.464,0,13.9938,0.427312110757465,5
1615033,SL2,Natural Forest,RCP8.5 HadGEM2,5.464,0,14.511000000000001,0.4048376217695188,5
1617010,CL,Natural Forest,Current,4.664,0,1.3462,0.02702850347318549,5
1617010,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.6502000000000001,0.12348214445821709,5
1617010,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.0558,0.14519965564697462,5
1617010,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.241,0.6347544407091612,5
1617010,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.4076,0.3779267918526019,5
1617010,SL1,Natural Forest,Current,4.664,0,1.333,0.07856780511125408,5
1617010,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5090000000000001,0.13684114878208234,5
1617010,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.5734,0.13196310090324492,5
1617010,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,14.6572,0.33665938275948876,5
1617010,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.1614,0.4619953030064266,5
1617010,SL2,Natural Forest,Current,4.664,0,1.3798,0.16097217150799698,5
1617010,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.437,0.14341722351238015,5
1617010,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.4538,0.09008018650069499,5
1617010,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,14.4374,0.26053130330154206,5
1617010,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.0202,0.8220593287591837,5
1620606,CL,Natural Forest,Current,4.664,0,1.4114,0.11566010548153588,5
1620606,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.4932,0.06255109911104678,5
1620606,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1518,0.121140166749101,5
1620606,CL,Natural Forest,RCP8.5 GFDL,4.664,0,13.6602,0.40394571417456554,5
1620606,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.1692,0.29413235116185343,5
1620606,SL1,Natural Forest,Current,4.664,0,1.5178,0.10892905948368413,5
1620606,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.4218,0.1343277335474696,5
1620606,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.8158000000000003,0.21588686852145506,5
1620606,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,14.9926,0.5958399617346924,5
1620606,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,12.6532,0.7754526033227302,5
1620606,SL2,Natural Forest,Current,4.664,0,1.5034,0.23567363026015445,5
1620606,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.491,0.06330718758561306,5
1620606,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1182,0.21922212479583345,5
1620606,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,14.400400000000001,0.8078192000689265,5
1620606,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.0854,1.1359704925745209,5
1620743,CL,Natural Forest,Current,5.219,0,0.9928,0.20290598808315144,5
1620743,CL,Natural Forest,RCP2.6 MIROC5,5.219,0,1.056,0.01837389452456938,5
1620743,CL,Natural Forest,RCP8.5 CSIRO,5.219,0,3.0987999999999998,0.15579037197465054,5
1620743,CL,Natural Forest,RCP8.5 GFDL,5.219,0,12.86,0.7320451488808595,5
1620743,CL,Natural Forest,RCP8.5 HadGEM2,5.219,0,12.4728,0.6090289319892774,5
1620743,SL1,Natural Forest,Current,5.219,0,1.4732,0.14168076792564333,5
1620743,SL1,Natural Forest,RCP2.6 MIROC5,5.219,0,1.3217999999999999,0.1983540773465471,5
1620743,SL1,Natural Forest,RCP8.5 CSIRO,5.219,0,3.3882,0.23865569341626858,5
1620743,SL1,Natural Forest,RCP8.5 GFDL,5.219,0,14.3728,0.5158726005517253,5
1620743,SL1,Natural Forest,RCP8.5 HadGEM2,5.219,0,13.5924,1.0101995149474188,5
1620743,SL2,Natural Forest,Current,5.219,0,1.3486,0.09324301582424283,5
1620743,SL2,Natural Forest,RCP2.6 MIROC5,5.219,0,1.3744,0.22341074280347395,5
1620743,SL2,Natural Forest,RCP8.5 CSIRO,5.219,0,3.4748,0.13814680597103937,5
1620743,SL2,Natural Forest,RCP8.5 GFDL,5.219,0,15.065199999999999,0.6233119122879008,5
1620743,SL2,Natural Forest,RCP8.5 HadGEM2,5.219,0,13.4156,1.197582047293629,5
1624409,CL,Natural Forest,Current,9.852,0,1.1708,0.0755985449595427,5
1624409,CL,Natural Forest,RCP2.6 MIROC5,9.852,0,1.2396,0.15924779433323405,5
1624409,CL,Natural Forest,RCP8.5 CSIRO,9.852,0,3.7014,0.28456925343402795,5
1624409,CL,Natural Forest,RCP8.5 GFDL,9.852,0,15.99,0.16011464642561565,5
1624409,CL,Natural Forest,RCP8.5 HadGEM2,9.852,0,15.3744,0.9085801340553292,5
1624409,SL1,Natural Forest,Current,9.852,0,1.6608,0.13940889498163309,5
1624409,SL1,Natural Forest,RCP2.6 MIROC5,9.852,0,1.7154,0.04446639180324843,5
1624409,SL1,Natural Forest,RCP8.5 CSIRO,9.852,0,4.21,0.29305699104440425,5
1624409,SL1,Natural Forest,RCP8.5 GFDL,9.852,0,15.995999999999999,0.6246468602338442,5
1624409,SL1,Natural Forest,RCP8.5 HadGEM2,9.852,0,16.2632,0.9589605518476764,5
1624409,SL2,Natural Forest,Current,9.852,0,1.3792,0.23185456648511363,5
1624409,SL2,Natural Forest,RCP2.6 MIROC5,9.852,0,1.6036,0.11522178613439385,5
1624409,SL2,Natural Forest,RCP8.5 CSIRO,9.852,0,3.963,0.2116154531219305,5
1624409,SL2,Natural Forest,RCP8.5 GFDL,9.852,0,16.0124,0.777462835124612,5
1624409,SL2,Natural Forest,RCP8.5 HadGEM2,9.852,0,13.6914,0.2621157377953488,5
1626214,CL,Natural Forest,Current,9.852,0,1.0788,0.08156800843467983,5
1626214,CL,Natural Forest,RCP2.6 MIROC5,9.852,0,1.2409999999999999,0.13498036894304297,5
1626214,CL,Natural Forest,RCP8.5 CSIRO,9.852,0,3.3148,0.23361665180376162,5
1626214,CL,Natural Forest,RCP8.5 GFDL,9.852,0,15.292,0.3980414551274778,5
1626214,CL,Natural Forest,RCP8.5 HadGEM2,9.852,0,15.3512,1.0892782656419797,5
1626214,SL1,Natural Forest,Current,9.852,0,1.591,0.17028711049283796,5
1626214,SL1,Natural Forest,RCP2.6 MIROC5,9.852,0,1.7898,0.22326361100725747,5
1626214,SL1,Natural Forest,RCP8.5 CSIRO,9.852,0,4.151,0.35503873028164123,5
1626214,SL1,Natural Forest,RCP8.5 GFDL,9.852,0,16.633,0.9310640149850065,5
1626214,SL1,Natural Forest,RCP8.5 HadGEM2,9.852,0,14.211,0.798883032740088,5
1626214,SL2,Natural Forest,Current,9.852,0,1.6498,0.11882440826698866,5
1626214,SL2,Natural Forest,RCP2.6 MIROC5,9.852,0,1.9008,0.07985198807794329,5
1626214,SL2,Natural Forest,RCP8.5 CSIRO,9.852,0,3.7776,0.15442978987229114,5
1626214,SL2,Natural Forest,RCP8.5 GFDL,9.852,0,16.625799999999998,0.5976929311946058,5
1626214,SL2,Natural Forest,RCP8.5 HadGEM2,9.852,0,15.642199999999999,0.9374308721180455,5
1627485,CL,Natural Forest,Current,4.791,0,1.4722,0.04329249357567659,5
1627485,CL,Natural Forest,RCP2.6 MIROC5,4.791,0,1.3361999999999998,0.04574101004569094,5
1627485,CL,Natural Forest,RCP8.5 CSIRO,4.791,0,3.3184,0.1421962024809383,5
1627485,CL,Natural Forest,RCP8.5 GFDL,4.791,0,15.0018,0.3408751090942249,5
1627485,CL,Natural Forest,RCP8.5 HadGEM2,4.791,0,13.3388,0.5970045560965176,5
1627485,SL1,Natural Forest,Current,4.791,0,1.2616,0.19570656606256215,5
1627485,SL1,Natural Forest,RCP2.6 MIROC5,4.791,0,1.7902,0.18744263122352925,5
1627485,SL1,Natural Forest,RCP8.5 CSIRO,4.791,0,3.8522,0.39183368921010353,5
1627485,SL1,Natural Forest,RCP8.5 GFDL,4.791,0,14.8146,0.3680980304212453,5
1627485,SL1,Natural Forest,RCP8.5 HadGEM2,4.791,0,12.8708,0.9943398513586791,5
1627485,SL2,Natural Forest,Current,4.791,0,1.3664,0.17610127767849953,5
1627485,SL2,Natural Forest,RCP2.6 MIROC5,4.791,0,1.6198,0.21733324642125054,5
1627485,SL2,Natural Forest,RCP8.5 CSIRO,4.791,0,4.0044,0.18246194123707002,5
1627485,SL2,Natural Forest,RCP8.5 GFDL,4.791,0,14.8752,0.6003847433104875,5
1627485,SL2,Natural Forest,RCP8.5 HadGEM2,4.791,0,13.4228,0.3311705602857837,5
1627834,CL,Natural Forest,Current,4.664,0,1.4372,0.09819083460282839,5
1627834,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.4474,0.07939999999999996,5
1627834,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.2048,0.3940184513446039,5
1627834,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.5922,0.4120443422739839,5
1627834,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.7422,0.6974781286893519,5
1627834,SL1,Natural Forest,Current,4.664,0,1.4688,0.0873077316163924,5
1627834,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.283,0.05086059378339973,5
1627834,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.4612,0.09911528640931228,5
1627834,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,14.7812,0.9911661515608774,5
1627834,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.3652,1.1138210538502136,5
1627834,SL2,Natural Forest,Current,4.664,0,1.5857999999999999,0.09362980294756576,5
1627834,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.6016000000000001,0.1106854100593208,5
1627834,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.1438,0.4190630501487813,5
1627834,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,13.689,0.8089710130777243,5
1627834,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,14.5954,0.9239984632021851,5
1629636,CL,Natural Forest,Current,4.664,0,1.4034,0.07296752702401252,5
1629636,CL,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5058,0.10471265444061664,5
1629636,CL,Natural Forest,RCP8.5 CSIRO,4.664,0,3.0864000000000003,0.1677407523531476,5
1629636,CL,Natural Forest,RCP8.5 GFDL,4.664,0,14.002,0.14999566660407204,5
1629636,CL,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.347199999999999,0.3474848773687856,5
1629636,SL1,Natural Forest,Current,4.664,0,1.4032,0.12418550640070686,5
1629636,SL1,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5836,0.08340899232097218,5
1629636,SL1,Natural Forest,RCP8.5 CSIRO,4.664,0,3.0726,0.24079215103487075,5
1629636,SL1,Natural Forest,RCP8.5 GFDL,4.664,0,13.766,0.6084462178368766,5
1629636,SL1,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.292,0.7743828510497893,5
1629636,SL2,Natural Forest,Current,4.664,0,1.3554,0.0760714138162293,5
1629636,SL2,Natural Forest,RCP2.6 MIROC5,4.664,0,1.5792,0.14317066738686382,5
1629636,SL2,Natural Forest,RCP8.5 CSIRO,4.664,0,3.455,0.22026393258997257,5
1629636,SL2,Natural Forest,RCP8.5 GFDL,4.664,0,15.301,0.4794441573322175,5
1629636,SL2,Natural Forest,RCP8.5 HadGEM2,4.664,0,13.5624,0.815174864676285,5
1631585,CL,Natural Forest,Current,9.881,0,1.1758,0.0642218031512663,5
